262.513 100837 218.302985074627 300.407925373134 0.973 -4.662 0.00106 3.058e-08
262.615 100862 218.811764705882 306.472514705882 3.979 -2.604 0.00107 3.014e-08
262.726 100886 219.152173913044 313.478710144928 -2.031 -4.289 0.00107 2.97e-08
262.844 100909 219.5 319.924728571429 -4.725 -0.174 0.00108 2.926e-08
262.973 100932 219.823943661972 324.99761971831 -4.666 0.512 0.00109 2.882e-08
263.106 100955 220.140277777778 328.449041666667 -4.051 2.324 0.0011 2.838e-08
263.24 100977 220.428767123288 330.349739726027 -4.63 -0.294 0.00111 2.805e-08
263.374 100999 220.7 330.772040540541 -2.339 3.998 0.00113 2.772e-08
263.507 101019 220.98 329.336413333333 2.477 -3.905 0.00114 2.728e-08
263.64 101040 221.351315789474 327.26225 -4.306 1.676 0.00115 2.695e-08
263.77 101059 221.661038961039 324.256246753247 2.59 -3.835 0.00116 2.662e-08
263.898 101079 221.907692307692 320.610653846154 -4.628 -0.288 0.00117 2.629e-08
264.024 101098 222.081012658228 316.668367088608 2.507 3.915 0.00118 2.596e-08
264.146 101117 222.2375 312.74295 -3.581 2.959 0.00119 2.563e-08
264.278 101135 222.627160493827 308.927740740741 -3.457 -3.117 0.0012 2.53e-08
264.413 101153 223.141463414634 305.293134146341 2.849 3.702 0.00121 2.497e-08
264.55 101171 223.593975903615 302.009602409638 -3.043 -3.577 0.00123 2.464e-08
264.694 101189 224.159523809524 299.352583333333 3.306 3.401 0.00124 2.442e-08
260.12 100373 255.4 416.7 -0.807 -5.042 0.00103 0
259.75 100278 255.7 263 -0.364 -5.028 0.00101 0
259.26 100303 253.4 141.4 -0.507 -4.925 0.00097 0
258.97 100320 247.9 73.94 -0.615 -4.553 0.00095 0
258.6 100352 237.8 45.16 -0.941 -3.54 0.00092 0
258.22 100377 244.2 17.75 -1.139 -3.623 0.00089 3.058e-08
257.79 100376 237.3 4.002 -1.027 -4.118 0.00085 0
257.16 100404 240.2 2.115 -0.882 -2.455 8e-04 3.058e-08
257.39 100432 247.3 2.468 -0.375 -2.848 0.00082 3.058e-08
257.43 100422 247.2 6.472 0.279 -2.036 0.00082 3.058e-08
257.46 100432 248.9 19.44 0.682 -1.787 0.00082 1.2221e-07
257.57 100454 249.2 47.86 0.451 -2.139 0.00083 1.5279e-07
257.57 100458 249 111.4 0 -2.245 0.00082 1.2221e-07
257.66 100500 249.4 182.4 -0.387 -2.16 0.00081 1.2221e-07
257.96 100548 249.2 248.1 0.353 -1.764 0.00082 1.40558e-06
258.07 100644 231.2 365.7 1.813 -1.251 0.00083 0
258.66 100725 201.9 611.4 1.127 -1.155 0.00086 0
258.75 100829 205.8 731.7 1.923 -1.497 0.00087 0
