289.7 101500 387.3 556.9 -1.663 1.92 0.008649 0
289.6 101500 386.8 205.6 -1.826 1.851 0.008078 0
290.9 101400 393.5 449.4 -1.431 2.603 0.008327 0
289.4 101500 385.6 220.6 -4.147 2.059 0.007943 0
287.3 101500 374.8 116.9 -4.82 0.6259 0.008094 0
286.8 101500 372.1 210.6 -4.145 0.3481 0.008229 0
286.1 101500 368.6 143.1 -3.659 0 0.007702 0
284.3 101500 359 71.9 -2.512 1.9 0.007088 0
281.7 101600 346.5 6.9 -2.166 2.204 0.00648 0
280.1 101600 338.6 1.9 -2.486 2.078 0.006091 0
279.6 101600 336 0.6 -2.55 1.316 0.005902 0
279.2 101600 334.1 0.6 -2.516 0.6554 0.005771 0
279.3 101600 334.5 0.6 -1.921 2.265 0.005818 0
278.9 101600 332.8 0.6 -3.613 1.467 0.005679 0
279.1 101600 333.8 0.6 -2.401 2.695 0.005762 0
279.4 101600 335.2 4.4 -1.766 2.082 0.005886 0
279.3 101600 334.6 26.9 -1.348 2.431 0.005823 0
279.2 101600 334.3 40.6 -1.325 2.535 0.005786 0
279.4 101600 335.2 111.9 -3.325 0.3201 0.005827 0
279.2 101600 334.1 163.1 -2.215 3.038 0.005665 0
279.9 101600 337.3 129.4 -2.433 2.245 0.005868 0
281.1 101600 343.2 255.6 -2.544 1.393 0.006165 0
282.5 101600 350.4 418.1 -2.639 1.203 0.006418 0
282.9 101600 352.3 346.9 -2.539 1.157 0.006313 0
283.7 101600 356 514.4 -2.577 0.3439 0.00647 0
284.5 101500 360.1 644.4 -2.212 0.4622 0.006655 0
283.8 101500 356.5 160.6 -2.617 0.3492 0.006243 0
284.7 101500 361.2 419.4 -2.617 0.4146 0.006535 0
284.3 101500 359.2 194.4 -1.082 -2.142 0.006401 0
283.9 101500 357.3 118.1 -3.219 0.2703 0.00622 0
282.5 101500 350.4 70.6 -3.856 0.3238 0.005992 0
281.1 101500 343.3 28.1 -3.886 0.3263 0.005871 0
280.6 101500 340.8 8.1 -1.77 -3.26 0.005897 0
279.8 101500 337.2 0.6 -1.061 -4.322 0.005708 0
279.8 101500 336.9 0.6 0.2517 -3.892 0.005743 0
279.4 101500 335.2 0.6 -0.7407 -3.062 0.00559 0
278.8 101500 332.1 0.6 -1.044 -3.372 0.005355 0
278.4 101400 330.3 0.6 0.171 -2.965 0.005217 0
278.1 101400 328.9 0.6 -0.2906 -2.765 0.005171 0
277.9 101400 328 4.4 -0.4013 -2.751 0.005126 0
277.9 101400 327.8 24.4 0 -2.9 0.005128 0
278 101400 328.4 56.9 0 -2.78 0.005133 0
277.7 101400 327.2 60.6 0.582 -2.912 0.004987 0
278 101400 328.6 140.6 -1.251 -3.097 0.005044 0
278.3 101400 330 141.9 -1.585 -3.354 0.005102 0
278.5 101400 331 528.1 -1.004 -3.185 0.005103 0
278.8 101400 332.4 189.4 -1.245 -2.508 0.005099 0
279.8 101400 337.2 266.9 -2.119 -2.179 0.005355 0
278.3 101400 329.9 218.1 -3.472 0.6372 0.004895 0
278.9 101400 332.5 179.4 -1.493 -2.774 0.00515 0
278.9 101400 332.5 168.1 -1.279 -2.681 0.005098 0
279 101400 333.3 139.4 -2.764 0.3002 0.005073 0
279 101400 333 126.9 -0.2537 -2.588 0.004997 0
278.6 101400 331.3 66.9 -0.9494 -2.215 0.004862 0
278.7 101400 331.9 40.6 -1.466 -2.062 0.004888 0
278.6 101500 331.1 14.4 -1.463 -1.683 0.004803 0
278.1 101500 328.9 4.4 -1.498 -1.652 0.00474 0
277.9 101500 327.8 0.6 -1.358 -1.535 0.004706 0
277.9 101500 327.8 0.6 -1.173 -1.161 0.004779 0
277.7 101500 327.2 0.6 -0.7036 -1.176 0.004804 0
277.2 101500 324.7 0.6 -0.1542 -1.22 0.004687 0
277.1 101500 324 0.6 -0.1945 -1.103 0.004847 0
277 101500 323.5 0.6 0.2454 -0.897 0.004876 0
277 101500 323.9 6.9 0.2579 -0.7889 0.004918 0
277.2 101500 324.5 13.1 0.7928 -1.413 0.004955 7.479e-08
277.2 101400 324.8 29.4 -0.2437 -1.612 0.004984 0
277.5 101500 326.2 43.1 -0.2156 -1.706 0.005095 0
277.7 101400 326.9 78.1 0.2932 -1.715 0.005137 0
278.5 101400 331 196.9 1.529 -0.7657 0.005299 0
278.7 101400 331.9 175.6 2.685 -1.269 0.005201 0
278.5 101400 330.7 215.6 1.901 -2.746 0.005031 0
278.4 101400 330.3 199.4 1.083 -2.958 0.004954 0
278.6 101400 331.4 185.6 1.396 -3.034 0.005115 0
278.3 101300 329.6 128.1 0.7674 -3.055 0.004996 0
279.3 101300 334.5 193.1 0.3517 -2.949 0.005287 0
280.3 101300 339.5 196.9 0.7288 -3.157 0.005492 0
280.2 101300 339 100.6 0.2871 -3.568 0.005463 0
280.3 101200 339.5 95.6 -0.36 -4.034 0.005579 0
279.7 101200 336.7 26.9 -0.3127 -4.259 0.0055 0
279.6 101200 336.2 19.4 0.3814 -3.69 0.005547 0
279.2 101200 334.1 4.4 0.536 -3.863 0.005448 0
278.9 101100 332.7 0.6 0.4336 -4.057 0.005426 0
278.6 101100 331.4 0.6 0.728 -3.781 0.00537 0
278.5 101100 331 0.6 0.8839 -3.799 0.005439 0
278.6 101100 331.1 0.6 0.407 -3.315 0.005473 7.479e-08
278.6 101000 331.3 0.6 0.4852 -3.496 0.005523 0
278.5 101000 330.7 0.6 0.2155 -3.333 0.005509 4.986e-08
278.7 101000 331.8 4.4 0.9318 -3.207 0.005635 0
