277.039 101795 291.875 599.1 0 0 0.00462 0.0000001411
277.039 101829 290.775 524.49 0 0 0.00441 0
276.483 101896 287.925 427.95 0 0 0.00443 0
276.483 101896 284.45 329.97 0.862 1.027 0.00443 0
275.928 101896 282.6 228.87 1.437 1.712 0.0044 0
276.483 101896 281.15 160.83 1.341 0 0.00443 0
276.483 101930 284.9 77.01 1.936 1.118 0.00443 0
276.483 101964 275.1 34.05 1.26 0.459 0.00443 0
277.039 101930 261.05 9.66 2.71 1.565 0.00461 0
277.594 101930 269.425 0 2.641 -0.466 0.00459 0
277.594 101896 277.15 0 2.682 0 0.00459 0
278.15 101896 285.925 7.59 2.682 0 0.00461 0
278.706 101863 288.75 30.93 2.201 -0.388 0.00474 0
278.706 101829 268.575 91.44 2.71 1.565 0.00474 0
278.706 101761 250.55 191.85 3.361 1.223 0.00497 0
278.706 101727 250.65 291.15 2.641 0.466 0.00474 0
279.261 101693 251.95 410.04 3.129 0 0.00499 0
280.928 101659 257.05 525.57 2.52 -0.917 0.00541 0
282.039 101626 257.925 643.2 2.323 -1.341 0.00562 0
282.594 101592 261.7 727.56 3.097 -1.788 0.00562 0
280.372 101558 269.3 785.52 3.962 -0.699 0.0054 0
280.372 101558 274.325 766.89 4.621 -1.682 0.0054 0
279.817 101558 286.45 820.44 4.259 -2.459 0.00513 0
280.372 101524 292.925 787.62 3.484 -2.012 0.00565 0
279.817 101490 283.525 703.92 3.484 -2.012 0.00538 0
279.261 101490 279.875 615.63 4.259 -2.459 0.00541 0
279.817 101456 274.2 512.94 3.484 -2.012 0.00538 0
280.928 101456 269.15 399.18 5.033 -2.906 0.00542 0
280.928 101389 261.4 278.1 3.871 -2.235 0.00562 0
280.928 101389 267.1 197.31 3.484 -2.012 0.00562 0
280.928 101355 267.375 90.72 3.871 -2.235 0.00542 0
281.483 101321 280.375 34.23 3.361 -1.223 0.00563 0
281.483 101287 280.725 9.06 3.522 -0.621 0.00543 0
280.372 101287 278.45 0 5.812 0 0.00522 0
280.372 101253 275.425 0 6.163 -1.087 0.00503 0
280.372 101219 269.25 8.94 5.812 0 0.00504 0
279.817 101185 278.775 32.4 7.044 -1.242 0.00503 0
279.261 101151 279.1 80.88 7.484 -1.32 0.00502 0
280.372 101084 278.2 151.59 7.484 -1.32 0.00523 0
280.928 101050 291.025 214.68 7.924 -1.397 0.00537 0
280.372 101016 295.25 295.11 7.924 -1.397 0.00543 0
279.261 100982 303.825 369.21 9.245 -1.63 0.00509 0
278.15 100948 305.85 438.24 8.402 -3.058 0.00503 0
279.261 100948 307.325 494.28 7.044 -1.242 0.00521 0
278.706 100914 312.65 508.62 6.604 -1.164 0.00501 0
277.594 100881 313.225 538.02 7.141 -2.599 0.00463 0
277.594 100881 311.4 630.78 6.163 -1.087 0.00484 0
276.483 100881 316.7 620.94 5.461 -1.988 0.0038 0
276.483 100881 309.875 564.96 4.843 -0.854 0.0038 0
276.483 100881 311.3 484.56 3.781 -1.376 0.0038 0
276.483 100881 311.875 392.85 3.097 -1.788 0.0038 0
275.928 100847 273.425 419.04 3.082 -0.543 0.00375 0
275.928 100847 277.525 286.65 2.682 0 0.00375 0
275.928 100813 312.6 122.46 3.129 0 0.00379 0
275.928 100813 318.25 59.07 3.129 0 0.00347 0
277.039 100779 317.6 25.38 3.522 -0.621 0.0035 0
277.594 100779 312.025 9.18 4.402 -0.776 0.00364 0
278.15 100745 313.825 0 3.522 0.621 0.00363 0
278.706 100745 313.5 0 3.962 0.699 0.00366 0
279.261 100711 312.875 7.98 3.781 1.376 0.00368 0
279.261 100677 311.15 29.58 3.522 0.621 0.00369 0
279.817 100644 308.35 75.33 4.47 0 0.00353 0
280.372 100576 302.675 143.79 4.917 0 0.00354 0
282.039 100542 301.625 222.09 4.402 0.776 0.0059 0
284.261 100474 296.75 336.96 6.604 -1.164 0.00619 0
283.706 100440 291.3 463.65 5.723 -1.009 0.00613 0
284.261 100406 287.225 591.03 6.163 -1.087 0.00636 0
283.706 100406 281.65 713.25 5.723 -1.009 0.00613 0
282.594 100373 283.8 749.64 5.812 0 0.00614 0
281.483 100373 265.725 775.56 4.023 0 0.0059 0
280.928 100373 267.55 736.92 5.812 0 0.00567 0
279.261 100373 275.25 612.3 6.163 1.087 0.00524 0
278.15 100406 277.45 719.34 6.706 0 0.00484 0
278.15 100406 278.25 622.41 4.402 -0.776 0.0038 0
278.15 100373 278.15 511.05 4.843 -0.854 0.0038 0
278.15 100406 276.575 393.3 4.843 -0.854 0.0038 0
277.039 100406 273.825 278.34 4.843 0.854 0.00377 0
